library	input_set	Term	Adjusted.P.value	P.value	Odds.Ratio	Combined.Score	Genes
Reactome_2022	top200_intersect_CAP_up	Signaling By Cytosolic FGFR1 Fusion Mutants R-HSA-1839117	0.0995351444062608	0.0602939507842242	17.2838541666666	48.5421105795226	STAT3
Reactome_2022	top200_intersect_CAP_up	Gastrin-CREB Signaling Pathway Via PKC And MAPK R-HSA-881907	0.0995351444062608	0.0602939507842242	17.2838541666666	48.5421105795226	MAPK1
Reactome_2022	top200_intersect_CAP_up	Tie2 Signaling R-HSA-210993	0.0995351444062608	0.0602939507842242	17.2838541666666	48.5421105795226	PIK3CB
Reactome_2022	top200_intersect_CAP_up	Translesion Synthesis By POLI R-HSA-5656121	0.0995351444062608	0.0602939507842242	17.2838541666666	48.5421105795226	PCNA
Reactome_2022	top200_intersect_CAP_up	Translesion Synthesis By POLK R-HSA-5655862	0.0995351444062608	0.0602939507842242	17.2838541666666	48.5421105795226	PCNA
Reactome_2022	top200_intersect_CAP_up	Tristetraprolin (TTP, ZFP36) Binds And Destabilizes mRNA R-HSA-450513	0.0995351444062608	0.0602939507842242	17.2838541666666	48.5421105795226	MAPKAPK2
Reactome_2022	top200_intersect_CAP_up	KSRP (KHSRP) Binds And Destabilizes mRNA R-HSA-450604	0.0995351444062608	0.0602939507842242	17.2838541666666	48.5421105795226	MAPK14
Reactome_2022	top200_intersect_CAP_up	Metabolism Of Folate And Pterines R-HSA-196757	0.0995351444062608	0.0602939507842242	17.2838541666666	48.5421105795226	DHFR
Reactome_2022	top200_intersect_CAP_up	MyD88 Deficiency (TLR2/4) R-HSA-5602498	0.0995351444062608	0.0602939507842242	17.2838541666666	48.5421105795226	TLR2
Reactome_2022	top200_intersect_CAP_up	Mitotic Spindle Checkpoint R-HSA-69618	0.10081151080186	0.0612121691487553	5.16927490871152	14.4399004333057	PLK1;AURKB
Reactome_2022	top200_intersect_CAP_up	Recycling Of Bile Acids And Salts R-HSA-159418	0.103000274289215	0.063726788409155	16.266339869281	44.7836779156911	RXRA
Reactome_2022	top200_intersect_CAP_up	Regulation Of TLR By Endogenous Ligand R-HSA-5686938	0.103000274289215	0.063726788409155	16.266339869281	44.7836779156911	TLR2
Reactome_2022	top200_intersect_CAP_up	Constitutive Signaling By Ligand-Responsive EGFR Cancer Variants R-HSA-1236382	0.103000274289215	0.063726788409155	16.266339869281	44.7836779156911	HSP90AA1
Reactome_2022	top200_intersect_CAP_up	IRAK4 Deficiency (TLR2/4) R-HSA-5603041	0.103000274289215	0.063726788409155	16.266339869281	44.7836779156911	TLR2
Reactome_2022	top200_intersect_CAP_up	LDL Clearance R-HSA-8964038	0.103000274289215	0.063726788409155	16.266339869281	44.7836779156911	SOAT1
Reactome_2022	top200_intersect_CAP_up	Lewis Blood Group Biosynthesis R-HSA-9037629	0.103000274289215	0.063726788409155	16.266339869281	44.7836779156911	FUT7
Reactome_2022	top200_intersect_CAP_up	MECP2 Regulates Neuronal Receptors And Channels R-HSA-9022699	0.103000274289215	0.063726788409155	16.266339869281	44.7836779156911	PTPN1
Reactome_2022	top200_intersect_CAP_up	Norepinephrine Neurotransmitter Release Cycle R-HSA-181430	0.103000274289215	0.063726788409155	16.266339869281	44.7836779156911	SLC22A1
Reactome_2022	top200_intersect_CAP_up	Interleukin-1 Signaling R-HSA-9020702	0.104835389616575	0.0651638680782169	4.98365191146881	13.6096064914315	MAP3K8;NFKB1
Reactome_2022	top200_intersect_CAP_up	Macroautophagy R-HSA-1632852	0.104835389616575	0.0651638680782169	4.98365191146881	13.6096064914315	HSP90AA1;VCP
Reactome_2022	top200_intersect_CAP_up	Processive Synthesis On C-strand Of Telomere R-HSA-174414	0.106341770957717	0.0671472569391821	15.3618827160493	41.4904052593951	PCNA
Reactome_2022	top200_intersect_CAP_up	Regulation Of TP53 Activity Thru Methylation R-HSA-6804760	0.106341770957717	0.0671472569391821	15.3618827160493	41.4904052593951	EP300
Reactome_2022	top200_intersect_CAP_up	Signaling By KIT In Disease R-HSA-9669938	0.106341770957717	0.0671472569391821	15.3618827160493	41.4904052593951	STAT3
Reactome_2022	top200_intersect_CAP_up	Na+/Cl- Dependent Neurotransmitter Transporters R-HSA-442660	0.106341770957717	0.0671472569391821	15.3618827160493	41.4904052593951	SLC22A1
Reactome_2022	top200_intersect_CAP_up	Nicotinamide Salvaging R-HSA-197264	0.106341770957717	0.0671472569391821	15.3618827160493	41.4904052593951	PTGS2
Reactome_2022	top200_intersect_CAP_up	Epigenetic Regulation Of Gene Expression R-HSA-212165	0.106341770957717	0.067171276907105	4.89572522856436	13.2209527329524	GSK3B;EP300
Reactome_2022	top200_intersect_CAP_up	TCR Signaling R-HSA-202403	0.106341770957717	0.067171276907105	4.89572522856436	13.2209527329524	PIK3CB;NFKB1
Reactome_2022	top200_intersect_CAP_up	RHO GTPases Activate Formins R-HSA-5663220	0.109700230871538	0.0702207115745385	4.76947153003491	12.6682504443494	PLK1;AURKB
Reactome_2022	top200_intersect_CAP_up	Signaling By TGFB Family Members R-HSA-9006936	0.109700230871538	0.0702207115745385	4.76947153003491	12.6682504443494	EP300;MAPK1
Reactome_2022	top200_intersect_CAP_up	Phosphorylation Of APC/C R-HSA-176412	0.109700230871538	0.0705554002871621	14.5526315789473	38.5842224505161	PLK1
Reactome_2022	top200_intersect_CAP_up	Apoptotic Factor-Mediated Response R-HSA-111471	0.109700230871538	0.0705554002871621	14.5526315789473	38.5842224505161	MAPK1
Reactome_2022	top200_intersect_CAP_up	Chaperone Mediated Autophagy R-HSA-9613829	0.109700230871538	0.0705554002871621	14.5526315789473	38.5842224505161	HSP90AA1
Reactome_2022	top200_intersect_CAP_up	Signal Transduction By L1 R-HSA-445144	0.109700230871538	0.0705554002871621	14.5526315789473	38.5842224505161	MAPK1
Reactome_2022	top200_intersect_CAP_up	Lagging Strand Synthesis R-HSA-69186	0.109700230871538	0.0705554002871621	14.5526315789473	38.5842224505161	PCNA
Reactome_2022	top200_intersect_CAP_up	NOTCH4 Intracellular Domain Regulates Transcription R-HSA-9013695	0.109700230871538	0.0705554002871621	14.5526315789473	38.5842224505161	EP300
Reactome_2022	top200_intersect_CAP_up	Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849	0.112958521437547	0.073314949583703	4.64953051643192	12.1491801858078	DHFR;PTGS2
Reactome_2022	top200_intersect_CAP_up	PCNA-Dependent Long Patch Base Excision Repair R-HSA-5651801	0.112958521437547	0.0739512622360922	13.8243055555555	36.0033166422916	PCNA
Reactome_2022	top200_intersect_CAP_up	PD-1 Signaling R-HSA-389948	0.112958521437547	0.0739512622360922	13.8243055555555	36.0033166422916	PTPN6
Reactome_2022	top200_intersect_CAP_up	Branched-chain Amino Acid Catabolism R-HSA-70895	0.112958521437547	0.0739512622360922	13.8243055555555	36.0033166422916	SOAT1
Reactome_2022	top200_intersect_CAP_up	Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686	0.112958521437547	0.0739512622360922	13.8243055555555	36.0033166422916	HSP90AA1
Reactome_2022	top200_intersect_CAP_up	Inflammasomes R-HSA-622312	0.112958521437547	0.0739512622360922	13.8243055555555	36.0033166422916	NFKB1
Reactome_2022	top200_intersect_CAP_up	ZBP1(DAI) Mediated Induction Of Type I IFNs R-HSA-1606322	0.112958521437547	0.0739512622360922	13.8243055555555	36.0033166422916	NFKB1
Reactome_2022	top200_intersect_CAP_up	Negative Regulation Of MET Activity R-HSA-6807004	0.112958521437547	0.0739512622360922	13.8243055555555	36.0033166422916	PTPN1
Reactome_2022	top200_intersect_CAP_up	RAF/MAP Kinase Cascade R-HSA-5673001	0.116842926225696	0.0767159019596424	3.14376332622601	8.07207216380802	FLT3;MAPK1;PIK3CB
Reactome_2022	top200_intersect_CAP_up	Blood Group Systems Biosynthesis R-HSA-9033658	0.116842926225696	0.0773348864227629	13.1653439153439	33.6981474285834	FUT7
Reactome_2022	top200_intersect_CAP_up	Response Of Mtb To Phagocytosis R-HSA-9637690	0.116842926225696	0.0773348864227629	13.1653439153439	33.6981474285834	MAPK1
Reactome_2022	top200_intersect_CAP_up	Signaling By NODAL R-HSA-1181150	0.116842926225696	0.0773348864227629	13.1653439153439	33.6981474285834	MAPK1
Reactome_2022	top200_intersect_CAP_up	Nephrin Family Interactions R-HSA-373753	0.116842926225696	0.0773348864227629	13.1653439153439	33.6981474285834	PIK3CB
Reactome_2022	top200_intersect_CAP_up	Autophagy R-HSA-9612973	0.120053517954029	0.0796326212615933	4.42678291974066	11.2012280673337	HSP90AA1;VCP
Reactome_2022	top200_intersect_CAP_up	G1/S Transition R-HSA-69206	0.120122733071224	0.080701761353719	4.391704558057	11.0538978783184	DHFR;PCNA
Reactome_2022	top200_intersect_CAP_up	RAF-independent MAPK1/3 Activation R-HSA-112409	0.120122733071224	0.0807063163108879	12.5662878787878	31.62857298179	MAPK1
Reactome_2022	top200_intersect_CAP_up	CD28 Dependent PI3K/Akt Signaling R-HSA-389357	0.120122733071224	0.0807063163108879	12.5662878787878	31.62857298179	MAP3K8
Reactome_2022	top200_intersect_CAP_up	RHOBTB2 GTPase Cycle R-HSA-9013418	0.120122733071224	0.0807063163108879	12.5662878787878	31.62857298179	HSP90AA1
Reactome_2022	top200_intersect_CAP_up	Digestion R-HSA-8935690	0.120122733071224	0.0807063163108879	12.5662878787878	31.62857298179	MGAM
Reactome_2022	top200_intersect_CAP_up	MAPK1/MAPK3 Signaling R-HSA-5684996	0.120122733071224	0.080715563085269	3.07398331595411	7.73667458920559	FLT3;MAPK1;PIK3CB
Reactome_2022	top200_intersect_CAP_up	Deubiquitination R-HSA-5688426	0.121875645857945	0.0820687802324009	3.05139751552795	7.62909674490201	VCP;EP300;HIF1A
Reactome_2022	top200_intersect_CAP_up	ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821	0.122778646279141	0.0828535037480825	4.32317938639589	10.7676618196801	ADORA2A;ADORA2B
Reactome_2022	top200_intersect_CAP_up	RUNX2 Regulates Osteoblast Differentiation R-HSA-8940973	0.12300123934707	0.0840655952372061	12.0193236714975	29.7617431320053	MAPK1
Reactome_2022	top200_intersect_CAP_up	Signaling By EGFR In Cancer R-HSA-1643713	0.12300123934707	0.0840655952372061	12.0193236714975	29.7617431320053	HSP90AA1
Reactome_2022	top200_intersect_CAP_up	Signaling By ERBB2 KD Mutants R-HSA-9664565	0.12300123934707	0.0840655952372061	12.0193236714975	29.7617431320053	HSP90AA1
Reactome_2022	top200_intersect_CAP_up	Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638	0.12300123934707	0.0840655952372061	12.0193236714975	29.7617431320053	MAPK1
Reactome_2022	top200_intersect_CAP_up	Synthesis Of Bile Acids And Bile Salts Via 7Alpha-Hydroxycholesterol R-HSA-193368	0.12300123934707	0.0840655952372061	12.0193236714975	29.7617431320053	RXRA
Reactome_2022	top200_intersect_CAP_up	Interleukin-6 Family Signaling R-HSA-6783589	0.12300123934707	0.0840655952372061	12.0193236714975	29.7617431320053	STAT3
Reactome_2022	top200_intersect_CAP_up	Cell Surface Interactions At Vascular Wall R-HSA-202733	0.124236958331538	0.086114086574095	4.22428510456679	10.3582946243784	PTPN6;PIK3CB
Reactome_2022	top200_intersect_CAP_up	Metabolism Of Carbohydrates R-HSA-71387	0.124236958331538	0.086187450794932	2.98556231003039	7.31830197419926	FUT7;GAA;PYGL
Reactome_2022	top200_intersect_CAP_up	Signaling By Hedgehog R-HSA-5358351	0.124236958331538	0.087209558157731	4.19231176532881	10.2268986396237	GSK3B;VCP
Reactome_2022	top200_intersect_CAP_up	ADP Signaling Thru P2Y Purinoceptor 1 R-HSA-418592	0.124236958331538	0.0874127663656434	11.5179398148148	28.0705316681474	MAPK14
Reactome_2022	top200_intersect_CAP_up	Polymerase Switching On C-strand Of Telomere R-HSA-174411	0.124236958331538	0.0874127663656434	11.5179398148148	28.0705316681474	PCNA
Reactome_2022	top200_intersect_CAP_up	Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424	0.124236958331538	0.0874127663656434	11.5179398148148	28.0705316681474	NFKB1
Reactome_2022	top200_intersect_CAP_up	Cyclin A/B1/B2 Associated Events During G2/M Transition R-HSA-69273	0.124236958331538	0.0874127663656434	11.5179398148148	28.0705316681474	PLK1
Reactome_2022	top200_intersect_CAP_up	Resolution Of AP Sites Via Multiple-Nucleotide Patch Replacement Pathway R-HSA-110373	0.124236958331538	0.0874127663656434	11.5179398148148	28.0705316681474	PCNA
Reactome_2022	top200_intersect_CAP_up	Signaling By ERBB2 In Cancer R-HSA-1227990	0.124236958331538	0.0874127663656434	11.5179398148148	28.0705316681474	HSP90AA1
Reactome_2022	top200_intersect_CAP_up	G Beta:Gamma Signaling Thru PI3Kgamma R-HSA-392451	0.124236958331538	0.0874127663656434	11.5179398148148	28.0705316681474	PIK3CG
Reactome_2022	top200_intersect_CAP_up	TRAF6 Mediated NF-kB Activation R-HSA-933542	0.124236958331538	0.0874127663656434	11.5179398148148	28.0705316681474	NFKB1
Reactome_2022	top200_intersect_CAP_up	Gap-filling DNA Repair Synthesis And Ligation In GG-NER R-HSA-5696397	0.124236958331538	0.0874127663656434	11.5179398148148	28.0705316681474	PCNA
Reactome_2022	top200_intersect_CAP_up	Interleukin-7 Signaling R-HSA-1266695	0.124236958331538	0.0874127663656434	11.5179398148148	28.0705316681474	STAT3
Reactome_2022	top200_intersect_CAP_up	NOTCH3 Intracellular Domain Regulates Transcription R-HSA-9013508	0.124236958331538	0.0874127663656434	11.5179398148148	28.0705316681474	EP300
Reactome_2022	top200_intersect_CAP_up	Extracellular Matrix Organization R-HSA-1474244	0.127671602318593	0.0903931655067831	2.92247023809523	7.02441035357701	CTSL;CTSD;MMP9
Reactome_2022	top200_intersect_CAP_up	APC-Cdc20 Mediated Degradation Of Nek2A R-HSA-179409	0.127671602318593	0.0907478727271731	11.0566666666666	26.5323540324871	NEK2
Reactome_2022	top200_intersect_CAP_up	Cholesterol Biosynthesis R-HSA-191273	0.127671602318593	0.0907478727271731	11.0566666666666	26.5323540324871	HMGCR
Reactome_2022	top200_intersect_CAP_up	Constitutive Signaling By AKT1 E17K In Cancer R-HSA-5674400	0.127671602318593	0.0907478727271731	11.0566666666666	26.5323540324871	GSK3B
Reactome_2022	top200_intersect_CAP_up	Interleukin-20 Family Signaling R-HSA-8854691	0.127671602318593	0.0907478727271731	11.0566666666666	26.5323540324871	STAT3
Reactome_2022	top200_intersect_CAP_up	PTEN Regulation R-HSA-6807070	0.128656866081964	0.0916333074972266	4.06908604914156	9.72495474312135	MAPK1;PPARG
Reactome_2022	top200_intersect_CAP_up	Signaling By WNT R-HSA-195721	0.129651211938506	0.0925280591676246	2.89189985272459	6.88342535892914	GSK3B;CTBP2;EP300
Reactome_2022	top200_intersect_CAP_up	BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108	0.130758630511159	0.0940709572022729	10.630876068376	25.1282646723541	RXRA
Reactome_2022	top200_intersect_CAP_up	CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742	0.130758630511159	0.0940709572022729	10.630876068376	25.1282646723541	MAPK1
Reactome_2022	top200_intersect_CAP_up	FLT3 Signaling In Disease R-HSA-9682385	0.130758630511159	0.0940709572022729	10.630876068376	25.1282646723541	FLT3
Reactome_2022	top200_intersect_CAP_up	VEGFR2 Mediated Vascular Permeability R-HSA-5218920	0.130758630511159	0.0940709572022729	10.630876068376	25.1282646723541	HSP90AA1
Reactome_2022	top200_intersect_CAP_up	Recycling Pathway Of L1 R-HSA-437239	0.134553744430985	0.0973820625162383	10.2366255144032	23.8422601042132	MAPK1
Reactome_2022	top200_intersect_CAP_up	Digestion And Absorption R-HSA-8963743	0.134553744430985	0.0973820625162383	10.2366255144032	23.8422601042132	MGAM
Reactome_2022	top200_intersect_CAP_up	TRAF6 Mediated IRF7 Activation R-HSA-933541	0.134553744430985	0.0973820625162383	10.2366255144032	23.8422601042132	EP300
Reactome_2022	top200_intersect_CAP_up	PIWI-interacting RNA (piRNA) Biogenesis R-HSA-5601884	0.13613512785145	0.100681231245533	9.87053571428571	22.6607352212523	HSP90AA1
Reactome_2022	top200_intersect_CAP_up	Regulation Of TP53 Activity Thru Acetylation R-HSA-6804758	0.13613512785145	0.100681231245533	9.87053571428571	22.6607352212523	EP300
Reactome_2022	top200_intersect_CAP_up	Regulation Of Necroptotic Cell Death R-HSA-5675482	0.13613512785145	0.100681231245533	9.87053571428571	22.6607352212523	HSP90AA1
Reactome_2022	top200_intersect_CAP_up	Dectin-2 Family R-HSA-5621480	0.13613512785145	0.100681231245533	9.87053571428571	22.6607352212523	SYK
Reactome_2022	top200_intersect_CAP_up	Disassembly Of Destruction Complex And Recruitment Of AXIN To Membrane R-HSA-4641262	0.13613512785145	0.100681231245533	9.87053571428571	22.6607352212523	GSK3B
Reactome_2022	top200_intersect_CAP_up	Downregulation Of ERBB2 Signaling R-HSA-8863795	0.13613512785145	0.100681231245533	9.87053571428571	22.6607352212523	HSP90AA1
Reactome_2022	top200_intersect_CAP_up	EGR2 And SOX10-mediated Initiation Of Schwann Cell Myelination R-HSA-9619665	0.13613512785145	0.100681231245533	9.87053571428571	22.6607352212523	HMGCR
Reactome_2022	top200_intersect_CAP_up	FCERI Mediated Ca+2 Mobilization R-HSA-2871809	0.13613512785145	0.100681231245533	9.87053571428571	22.6607352212523	SYK
Reactome_2022	top200_intersect_CAP_up	Uptake And Actions Of Bacterial Toxins R-HSA-5339562	0.13613512785145	0.100681231245533	9.87053571428571	22.6607352212523	HSP90AA1
Reactome_2022	top200_intersect_CAP_up	Myogenesis R-HSA-525793	0.13613512785145	0.100681231245533	9.87053571428571	22.6607352212523	MAPK14
Reactome_2022	top200_intersect_CAP_up	Negative Regulation Of FGFR3 Signaling R-HSA-5654732	0.13613512785145	0.100681231245533	9.87053571428571	22.6607352212523	MAPK1
Reactome_2022	top200_intersect_CAP_up	Recognition Of DNA Damage By PCNA-containing Replication Complex R-HSA-110314	0.139494423822082	0.103968505812717	9.52969348659003	21.5720550903154	PCNA
Reactome_2022	top200_intersect_CAP_up	FGFR1 Mutant Receptor Activation R-HSA-1839124	0.139494423822082	0.103968505812717	9.52969348659003	21.5720550903154	STAT3
Reactome_2022	top200_intersect_CAP_up	Transcriptional Regulation Of Pluripotent Stem Cells R-HSA-452723	0.139494423822082	0.103968505812717	9.52969348659003	21.5720550903154	STAT3
Reactome_2022	top200_intersect_CAP_up	Translation Of Structural Proteins R-HSA-9683701	0.139494423822082	0.103968505812717	9.52969348659003	21.5720550903154	GSK3B
Reactome_2022	top200_intersect_CAP_up	DNA Repair R-HSA-73894	0.139620331136238	0.10426324008591	2.73894834806886	6.19231418642772	VCP;PCNA;EP300
Reactome_2022	top200_intersect_CAP_up	RIPK1-mediated Regulated Necrosis R-HSA-5213460	0.141431746318177	0.107243928503136	9.21157407407407	20.5662147166894	HSP90AA1
Reactome_2022	top200_intersect_CAP_up	RUNX2 Regulates Bone Development R-HSA-8941326	0.141431746318177	0.107243928503136	9.21157407407407	20.5662147166894	MAPK1
Reactome_2022	top200_intersect_CAP_up	Regulation Of MECP2 Expression And Activity R-HSA-9022692	0.141431746318177	0.107243928503136	9.21157407407407	20.5662147166894	AURKB
Reactome_2022	top200_intersect_CAP_up	DNA Strand Elongation R-HSA-69190	0.141431746318177	0.107243928503136	9.21157407407407	20.5662147166894	PCNA
Reactome_2022	top200_intersect_CAP_up	Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795	0.141431746318177	0.107243928503136	9.21157407407407	20.5662147166894	MAPK1
Reactome_2022	top200_intersect_CAP_up	Metalloprotease DUBs R-HSA-5689901	0.141431746318177	0.107243928503136	9.21157407407407	20.5662147166894	EP300
Reactome_2022	top200_intersect_CAP_up	Negative Regulation Of FGFR4 Signaling R-HSA-5654733	0.141431746318177	0.107243928503136	9.21157407407407	20.5662147166894	MAPK1
Reactome_2022	top200_intersect_CAP_up	Nicotinate Metabolism R-HSA-196807	0.141431746318177	0.107243928503136	9.21157407407407	20.5662147166894	PTGS2
